# JD           time(JD) x                y              z               vx          vy           vz
2458736.500000 0.669215 20008050.781899 14198248.571573 -10770533.743600 -1312.891287 -246.540935 -2785.970199
2458736.500000 0.669910 19928598.554242 14183399.336144 -10937402.206038 -1333.525437 -248.077857 -2772.463289
2458736.500000 0.670605 19847910.148603 14168463.374156 -11103453.872885 -1354.096721 -249.419712 -2758.750127
2458736.500000 0.671300 19765989.820627 14153452.333808 -11268676.524089 -1374.602366 -250.567109 -2744.831769
2458736.500000 0.671994 19682841.825956 14138377.863298 -11433057.939600 -1395.039598 -251.520657 -2730.709270
2458736.500000 0.672689 19598470.420234 14123251.610826 -11596585.899370 -1415.405645 -252.280964 -2716.383683
2458736.500000 0.673384 19512879.859105 14108085.224589 -11759248.183347 -1435.697731 -252.848638 -2701.856065
2458736.500000 0.674079 19426074.398212 14092890.352786 -11921032.571483 -1455.913084 -253.224288 -2687.127469
2458736.500000 0.674774 19338058.293198 14077678.643617 -12081926.843727 -1476.048929 -253.408523 -2672.198951
2458736.500000 0.675469 19248835.799708 14062461.745280 -12241918.780030 -1496.102493 -253.401950 -2657.071566
2458736.500000 0.676164 19158411.173385 14047251.305972 -12400996.160341 -1516.071002 -253.205178 -2641.746367
2458736.500000 0.676859 19066788.669873 14032058.973894 -12559146.764611 -1535.951683 -252.818816 -2626.224411
2458736.500000 0.677554 18973972.670069 14016896.356935 -12716358.426579 -1555.741772 -252.243499 -2610.506761
2458736.500000 0.678249 18879968.957273 14001774.611678 -12872619.582202 -1575.438609 -251.480154 -2594.594598
2458736.500000 0.678944 18784784.194692 13986704.611539 -13027919.045296 -1595.039603 -250.529898 -2578.489173
2458736.500000 0.679639 18688425.059120 13971697.225565 -13182245.635510 -1614.542164 -249.393847 -2562.191739
2458736.500000 0.680334 18590898.227355 13956763.322798 -13335588.172491 -1633.943701 -248.073117 -2545.703549
2458736.500000 0.681028 18492210.376190 13941913.772285 -13487935.475889 -1653.241622 -246.568827 -2529.025856
2458736.500000 0.681723 18392368.182423 13927159.443069 -13639276.365352 -1672.433337 -244.882092 -2512.159913
2458736.500000 0.682418 18291378.322847 13912511.204197 -13789599.660529 -1691.516255 -243.014031 -2495.106971
2458736.500000 0.683113 18189247.474260 13897979.924711 -13938894.181069 -1710.487785 -240.965759 -2477.868285
2458736.500000 0.683808 18085982.313455 13883576.473657 -14087148.746620 -1729.345337 -238.738395 -2460.445106
2458736.500000 0.684503 17981589.517230 13869311.720080 -14234352.176831 -1748.086320 -236.333055 -2442.838688
2458736.500000 0.685198 17876075.762378 13855196.533024 -14380493.291351 -1766.708142 -233.750856 -2425.050284
2458736.500000 0.685893 17769447.725697 13841241.781535 -14525560.909829 -1785.208213 -230.992916 -2407.081145
2458736.500000 0.686588 17661712.083981 13827458.334656 -14669543.851913 -1803.583943 -228.060350 -2388.932526
2458736.500000 0.687283 17552875.514026 13813857.061433 -14812430.937251 -1821.832739 -224.954278 -2370.605678
2458736.500000 0.687978 17442944.812583 13800448.764934 -14954211.051026 -1839.952028 -221.675839 -2352.101864
2458736.500000 0.688673 17331928.070503 13787243.536481 -15094873.785397 -1857.939391 -218.226449 -2333.422453
2458736.500000 0.689368 17219834.168221 13774251.033126 -15234409.163876 -1875.792513 -214.607685 -2314.568876
2458736.500000 0.690063 17106671.997435 13761480.905725 -15372807.216131 -1893.509075 -210.821130 -2295.542567
2458736.500000 0.690757 16992450.449845 13748942.805137 -15510057.971832 -1911.086761 -206.868364 -2276.344958
2458736.500000 0.691452 16877178.417150 13736646.382218 -15646151.460645 -1928.523255 -202.750969 -2256.977483
2458736.500000 0.692147 16760864.791048 13724601.287824 -15781077.712240 -1945.816240 -198.470525 -2237.441575
2458736.500000 0.692842 16643518.463239 13712817.172815 -15914826.756284 -1962.963400 -194.028615 -2217.738667
2458736.500000 0.693537 16525148.325422 13701303.688045 -16047388.622444 -1979.962417 -189.426819 -2197.870192
2458736.500000 0.694232 16405763.269297 13690070.484372 -16178753.340390 -1996.810975 -184.666719 -2177.837584
2458736.500000 0.694927 16285372.186562 13679127.212654 -16308910.939790 -2013.506757 -179.749896 -2157.642274
2458736.500000 0.695622 16163983.968916 13668483.523748 -16437851.450311 -2030.047448 -174.677931 -2137.285698
2458736.500000 0.696317 16041607.508060 13658149.068509 -16565564.901621 -2046.430729 -169.452405 -2116.769287
2458736.500000 0.697012 15918251.695691 13648133.497797 -16692041.323390 -2062.654285 -164.074900 -2096.094474
2458736.500000 0.697707 15793925.423509 13638446.462466 -16817270.745283 -2078.715798 -158.546997 -2075.262694
2458736.500000 0.698402 15668637.692589 13629097.522164 -16941243.274241 -2094.612973 -152.870301 -2054.275388
2458736.500000 0.699097 15542398.641433 13620095.288008 -17063949.820743 -2110.343723 -147.046652 -2033.134093
2458736.500000 0.699792 15415219.083343 13611447.808384 -17185381.771989 -2125.906085 -141.078034 -2011.840402
2458736.500000 0.700486 15287109.840490 13603163.124282 -17305530.521445 -2141.298099 -134.966432 -1990.395911
2458736.500000 0.701181 15158081.735046 13595249.276690 -17424387.462577 -2156.517804 -128.713831 -1968.802212
2458736.500000 0.701876 15028145.589183 13587714.306598 -17541943.988850 -2171.563239 -122.322215 -1947.060901
2458736.500000 0.702571 14897312.225072 13580566.254995 -17658191.493730 -2186.432445 -115.793570 -1925.173570
2458736.500000 0.703266 14765592.464885 13573813.162869 -17773121.370681 -2201.123459 -109.129879 -1903.141815
2458736.500000 0.703961 14632997.130794 13567463.071211 -17886725.013170 -2215.634323 -102.333129 -1880.967229
2458736.500000 0.704656 14499537.044969 13561524.021009 -17998993.814663 -2229.963075 -95.405303 -1858.651407
2458736.500000 0.705351 14365223.029584 13556004.053253 -18109919.168624 -2244.107754 -88.348387 -1836.195942
2458736.500000 0.706046 14230065.906809 13550911.208932 -18219492.468520 -2258.066400 -81.164366 -1813.602429
2458736.500000 0.706741 14094076.498816 13546253.529034 -18327705.107815 -2271.837053 -73.855224 -1790.872462
2458736.500000 0.707436 13957265.627777 13542039.054549 -18434548.479976 -2285.417751 -66.422946 -1768.007635
2458736.500000 0.708131 13819644.115863 13538275.826467 -18540013.978468 -2298.806534 -58.869516 -1745.009542
2458736.500000 0.708826 13681222.878696 13534971.770845 -18644093.085567 -2312.001467 -51.196940 -1721.879786
2458736.500000 0.709521 13542013.769036 13532133.661187 -18746778.174161 -2325.000868 -43.407417 -1698.620052
2458736.500000 0.710215 13402029.180201 13529767.606186 -18848062.130856 -2337.803199 -35.503259 -1675.232074
2458736.500000 0.710910 13261281.512029 13527879.706512 -18947937.848458 -2350.406926 -27.486779 -1651.717586
2458736.500000 0.711605 13119783.164362 13526476.062834 -19046398.219775 -2362.810514 -19.360291 -1628.078321
2458736.500000 0.712300 12977546.537039 13525562.775822 -19143436.137611 -2375.012428 -11.126107 -1604.316015
2458736.500000 0.712995 12834584.029900 13525145.946145 -19239044.494774 -2387.011134 -2.786543 -1580.432402
2458736.500000 0.713690 12690908.042787 13525231.674473 -19333216.184070 -2398.805097 5.656089 -1556.429214
2458736.500000 0.714385 12546530.975537 13525826.061475 -19425944.098304 -2410.392782 14.199476 -1532.308188
2458736.500000 0.715080 12401465.227993 13526935.207822 -19517221.130283 -2421.772654 22.841303 -1508.071056
2458736.500000 0.715775 12255723.199994 13528565.214183 -19607040.172813 -2432.943178 31.579258 -1483.719553
2458736.500000 0.716470 12109317.291380 13530722.181226 -19695394.118701 -2443.902819 40.411027 -1459.255413
2458736.500000 0.717165 11962259.901992 13533412.209623 -19782275.860752 -2454.650044 49.334297 -1434.680371
2458736.500000 0.717860 11814563.431668 13536641.400042 -19867678.291773 -2465.183316 58.346754 -1409.996160
2458736.500000 0.718555 11666240.280251 13540415.853152 -19951594.304571 -2475.501102 67.446084 -1385.204514
2458736.500000 0.719249 11517302.919880 13544741.533613 -20034016.891915 -2485.601896 76.629960 -1360.307176
2458736.500000 0.719944 11367764.522156 13549623.090270 -20114940.013656 -2495.484481 85.895907 -1335.305956
2458736.500000 0.720639 11217638.650904 13555064.434117 -20194358.171940 -2505.147802 95.241372 -1310.202706
2458736.500000 0.721334 11066938.874283 13561069.467999 -20272265.874903 -2514.590805 104.663800 -1284.999277
2458736.500000 0.722029 10915678.760451 13567642.094762 -20348657.630682 -2523.812437 114.160635 -1259.697520
2458736.500000 0.722724 10763871.877567 13574786.217250 -20423527.947414 -2532.811644 123.729322 -1234.299288
2458736.500000 0.723419 10611531.793789 13582505.738310 -20496871.333233 -2541.587372 133.367306 -1208.806432
2458736.500000 0.724114 10458672.077274 13590804.560786 -20568682.296277 -2550.138569 143.072031 -1183.220803
2458736.500000 0.724809 10305306.296181 13599686.587524 -20638955.344682 -2558.464180 152.840943 -1157.544253
2458736.500000 0.725504 10151448.018668 13609155.721368 -20707684.986584 -2566.563151 162.671485 -1131.778633
2458736.500000 0.726199 9997110.812894 13619215.865164 -20774865.730119 -2574.434430 172.561104 -1105.925795
2458736.500000 0.726894 9842308.247016 13629870.921758 -20840492.083424 -2582.076962 182.507243 -1079.987590
2458736.500000 0.727589 9687053.889193 13641124.793994 -20904558.554634 -2589.489695 192.507348 -1053.965870
2458736.500000 0.728284 9531361.307584 13652981.384718 -20967059.651887 -2596.671573 202.558862 -1027.862486
2458736.500000 0.728978 9375244.070345 13665444.596775 -21027989.883317 -2603.621545 212.659232 -1001.679290
2458736.500000 0.729673 9218715.791926 13678518.179696 -21087343.867558 -2610.338589 222.805892 -975.418140
2458736.500000 0.730368 9061790.518946 13692204.451657 -21145117.254844 -2616.822000 232.996189 -949.080948
2458736.500000 0.731063 8904482.533595 13706504.950610 -21201306.257728 -2623.071243 243.227424 -922.669660
2458736.500000 0.731758 8746806.120437 13721421.206654 -21255907.094427 -2629.085785 253.496895 -896.186219
2458736.500000 0.732453 8588775.564036 13736954.749887 -21308915.983155 -2634.865091 263.801902 -869.632570
2458736.500000 0.733148 8430405.148954 13753107.110406 -21360329.142128 -2640.408629 274.139743 -843.010658
2458736.500000 0.733843 8271709.159754 13769879.818309 -21410142.789561 -2645.715866 284.507717 -816.322428
2458736.500000 0.734538 8112701.881002 13787274.403693 -21458353.143669 -2650.786268 294.903124 -789.569822
2458736.500000 0.735233 7953397.597258 13805292.396658 -21504956.422669 -2655.619302 305.323262 -762.754787
2458736.500000 0.735928 7793810.593087 13823935.327299 -21549948.844774 -2660.214435 315.765431 -735.879267
2458736.500000 0.736623 7633955.153053 13843204.725716 -21593326.628201 -2664.571133 326.226930 -708.945206
2458736.500000 0.737318 7473845.561717 13863102.122006 -21635085.991165 -2668.688863 336.705058 -681.954548
2458736.500000 0.738013 7313496.103645 13883629.046266 -21675223.151880 -2672.567092 347.197113 -654.909239
2458736.500000 0.738707 7152921.063398 13904787.028596 -21713734.328564 -2676.205286 357.700395 -627.811222
2458736.500000 0.739402 6992134.725540 13926577.599091 -21750615.739430 -2679.602913 368.212203 -600.662443
2458736.500000 0.740097 6831151.390624 13949002.122106 -21785863.722855 -2682.759475 378.729833 -573.464850
2458736.500000 0.740792 6669985.503299 13972060.468156 -21819475.700206 -2685.674804 389.250554 -546.220432
2458736.500000 0.741487 6508651.584564 13995751.716310 -21851449.666627 -2688.348908 399.771623 -518.931201
2458736.500000 0.742182 6347164.156112 14020074.938402 -21881783.622509 -2690.781795 410.290295 -491.599169
2458736.500000 0.742877 6185537.739638 14045029.206264 -21910475.568242 -2692.973472 420.803825 -464.226346
2458736.500000 0.743572 6023786.856837 14070613.591730 -21937523.504216 -2694.923949 431.309469 -436.814745
2458736.500000 0.744267 5861926.029404 14096827.166634 -21962925.430821 -2696.633234 441.804482 -409.366375
2458736.500000 0.744962 5699969.779034 14123669.002809 -21986679.348447 -2698.101334 452.286121 -381.883250
2458736.500000 0.745657 5537932.627421 14151138.172089 -22008783.257485 -2699.328258 462.751640 -354.367379
2458736.500000 0.746352 5375829.096259 14179233.746306 -22029235.158324 -2700.314014 473.198296 -326.820775
2458736.500000 0.747047 5213673.707244 14207954.797295 -22048033.051355 -2701.058612 483.623342 -299.245448
2458736.500000 0.747741 5051480.982070 14237300.396888 -22065174.936968 -2701.562058 494.024037 -271.643411
2458736.500000 0.748436 4889265.442432 14267269.616920 -22080658.815553 -2701.824361 504.397634 -244.016674
2458736.500000 0.749131 4727041.610025 14297861.529223 -22094482.687500 -2701.845530 514.741389 -216.367248
2458736.500000 0.749826 4564824.006543 14329075.205631 -22106644.553199 -2701.625572 525.052558 -188.697146
2458736.500000 0.750521 4402627.135907 14360909.545697 -22117142.541704 -2701.164535 535.328400 -161.008381
2458736.500000 0.751216 4240465.347339 14393361.949490 -22125975.901916 -2700.462798 545.566214 -133.302991
2458736.500000 0.751911 4078352.910410 14426429.045008 -22133144.459338 -2699.520911 555.763316 -105.583026
2458736.500000 0.752606 3916304.094031 14460107.453865 -22138648.044238 -2698.339427 565.917023 -77.850537
2458736.500000 0.753301 3754333.167112 14494393.797678 -22142486.486884 -2696.918899 576.024653 -50.107573
2458736.500000 0.753996 3592454.398565 14529284.698061 -22144659.617547 -2695.259878 586.083521 -22.356186
2458736.500000 0.754691 3430682.057302 14564776.776632 -22145167.266493 -2693.362917 596.090947 5.401575
2458736.500000 0.755386 3269030.412232 14600866.655005 -22144009.263991 -2691.228569 606.044245 33.163659
2458736.500000 0.756081 3107513.732269 14637550.954796 -22141185.440310 -2688.857385 615.940734 60.928016
2458736.500000 0.756776 2946146.286322 14674826.297620 -22136695.625719 -2686.249918 625.777731 88.692596
2458736.500000 0.757470 2784942.343303 14712689.305094 -22130539.650485 -2683.406720 635.552552 116.455349
2458736.500000 0.758165 2623916.172123 14751136.598833 -22122717.344878 -2680.328344 645.262515 144.214224
2458736.500000 0.758860 2463082.041694 14790164.800452 -22113228.539166 -2677.015342 654.904936 171.967171
2458736.500000 0.759555 2302454.220926 14829770.531568 -22102073.063616 -2673.468266 664.477134 199.712139
2458736.500000 0.760250 2142046.978731 14869950.413795 -22089250.748499 -2669.687669 673.976424 227.447079
2458736.500000 0.760945 1981874.530058 14910700.896702 -22074761.559781 -2665.674141 683.400137 255.169939
2458736.500000 0.761640 1821950.636156 14952016.983327 -22058606.604353 -2661.428599 692.745703 282.878663
2458736.500000 0.762335 1662288.831268 14993892.952946 -22040787.559955 -2656.952121 702.010605 310.571191
2458736.500000 0.763030 1502902.647951 15036323.079456 -22021306.108574 -2652.245785 711.192326 338.245464
2458736.500000 0.763725 1343805.618760 15079301.636754 -22000163.932193 -2647.310673 720.288349 365.899422
2458736.500000 0.764420 1185011.276252 15122822.898737 -21977362.712799 -2642.147863 729.296158 393.531006
2458736.500000 0.765115 1026533.152982 15166881.139300 -21952904.132378 -2636.758434 738.213234 421.138156
2458736.500000 0.765810 868384.781507 15211470.632341 -21926789.872913 -2631.143468 747.037061 448.718812
2458736.500000 0.766505 710579.694382 15256585.651755 -21899021.616392 -2625.304042 755.765122 476.270916
2458736.500000 0.767199 553131.424163 15302220.471440 -21869601.044799 -2619.241237 764.394899 503.792406
2458736.500000 0.767894 396053.503407 15348369.365291 -21838529.840119 -2612.956132 772.923876 531.281225
2458736.500000 0.768589 239359.464669 15395026.607206 -21805809.684339 -2606.449807 781.349536 558.735312
2458736.500000 0.769284 83062.840505 15442186.471080 -21771442.259443 -2599.723341 789.669362 586.152608
2458736.500000 0.769979 -72822.836529 15489843.230810 -21735429.247416 -2592.777815 797.880836 613.531053
2458736.500000 0.770674 -228284.033876 15537991.160292 -21697772.330245 -2585.614306 805.981441 640.868588
2458736.500000 0.771369 -383307.310282 15586624.369078 -21658473.330837 -2578.233933 813.968682 668.163155
2458736.500000 0.772064 -537879.966237 15635735.631540 -21617535.216970 -2570.638117 821.840225 695.412710
2458736.500000 0.772759 -691989.662829 15685317.072962 -21574961.512997 -2562.828428 829.593819 722.615215
2458736.500000 0.773454 -845624.063543 15735360.814312 -21530755.746975 -2554.806437 837.227214 749.768632
2458736.500000 0.774149 -998770.831864 15785858.976554 -21484921.446960 -2546.573714 844.738157 776.870925
2458736.500000 0.774844 -1151417.631278 15836803.680656 -21437462.141006 -2538.131831 852.124399 803.920055
2458736.500000 0.775539 -1303552.125271 15888187.047582 -21388381.357171 -2529.482358 859.383687 830.913985
2458736.500000 0.776233 -1455161.977329 15940001.198298 -21337682.623510 -2520.626866 866.513770 857.850678
2458736.500000 0.776928 -1606234.850936 15992238.253772 -21285369.468080 -2511.566925 873.512398 884.728096
2458736.500000 0.777623 -1756758.409579 16044890.334968 -21231445.418935 -2502.304107 880.377319 911.544202
2458736.500000 0.778318 -1906720.316744 16097949.562853 -21175914.004132 -2492.839982 887.106282 938.296958
2458736.500000 0.779013 -2056108.235915 16151408.058392 -21118778.751727 -2483.176122 893.697036 964.984326
2458736.500000 0.779708 -2204909.830579 16205257.942552 -21060043.189776 -2473.314096 900.147330 991.604269
2458736.500000 0.780403 -2353112.764222 16259491.336299 -20999710.846334 -2463.255476 906.454913 1018.154750
2458736.500000 0.781098 -2500704.700328 16314100.360598 -20937785.249458 -2453.001832 912.617533 1044.633731
2458736.500000 0.781793 -2647673.430736 16369076.987683 -20874270.071178 -2442.554771 918.632968 1071.039179
2458736.500000 0.782488 -2794007.755145 16424412.021897 -20809170.114063 -2431.916169 924.499218 1097.369095
2458736.500000 0.783183 -2939696.949263 16480095.715990 -20742490.714626 -2421.088034 930.214390 1123.621496
2458736.500000 0.783878 -3084730.291612 16536118.319451 -20674237.212543 -2410.072374 935.776591 1149.794399
2458736.500000 0.784573 -3229097.060718 16592470.081769 -20604414.947488 -2398.871196 941.183927 1175.885822
2458736.500000 0.785268 -3372786.535105 16649141.252431 -20533029.259134 -2387.486507 946.434505 1201.893781
2458736.500000 0.785962 -3515787.993296 16706122.080924 -20460085.487157 -2375.920316 951.526431 1227.816295
2458736.500000 0.786657 -3658090.713815 16763402.816738 -20385588.971232 -2364.174629 956.457814 1253.651380
2458736.500000 0.787352 -3799683.975188 16820973.709360 -20309545.051031 -2352.251455 961.226759 1279.397053
2458736.500000 0.788047 -3940557.055937 16878825.008277 -20231959.066231 -2340.152800 965.831373 1305.051332
2458736.500000 0.788742 -4080699.234588 16936946.962978 -20152836.356505 -2327.880673 970.269763 1330.612234
2458736.500000 0.789437 -4220099.789663 16995329.822951 -20072182.261527 -2315.437082 974.540035 1356.077777
2458736.500000 0.790132 -4358747.999688 17053963.837684 -19990002.120973 -2302.824033 978.640298 1381.445977
2458736.500000 0.790827 -4496633.143186 17112839.256665 -19906301.274516 -2290.043534 982.568656 1406.714851
2458736.500000 0.791522 -4633744.498682 17171946.329381 -19821085.061831 -2277.097593 986.323218 1431.882418
2458736.500000 0.792217 -4770071.508198 17231275.180276 -19734358.967078 -2263.988248 989.902127 1456.946701
2458736.500000 0.792912 -4905604.854979 17290814.984492 -19646129.571288 -2250.717765 993.303799 1481.905781
2458736.500000 0.793607 -5040335.791714 17350554.481657 -19556403.958715 -2237.288518 996.526781 1506.757763
2458736.500000 0.794302 -5174255.574071 17410482.409119 -19465189.216247 -2223.702878 999.569616 1531.500754
2458736.500000 0.794997 -5307355.457721 17470587.504227 -19372492.430770 -2209.963220 1002.430851 1556.132858
2458736.500000 0.795691 -5439626.698332 17530858.504327 -19278320.689171 -2196.071915 1005.109031 1580.652182
2458736.500000 0.796386 -5571060.551572 17591284.146768 -19182681.078336 -2182.031338 1007.602699 1605.056831
2458736.500000 0.797081 -5701648.273110 17651853.168899 -19085580.685152 -2167.843859 1009.910403 1629.344911
2458736.500000 0.797776 -5831381.118616 17712554.308067 -18987026.596506 -2153.511854 1012.030686 1653.514528
2458736.500000 0.798471 -5960250.343758 17773376.301620 -18887025.899286 -2139.037693 1013.962094 1677.563789
2458736.500000 0.799166 -6088247.204206 17834307.886906 -18785585.680377 -2124.423752 1015.703172 1701.490797
2458736.500000 0.799861 -6215362.955627 17895337.801274 -18682713.026666 -2109.672401 1017.252466 1725.293660
2458736.500000 0.800556 -6341588.853691 17956454.782071 -18578415.025041 -2094.786014 1018.608520 1748.970482
2458736.500000 0.801251 -6466916.154066 18017647.566645 -18472698.762387 -2079.766965 1019.769879 1772.519371
2458736.500000 0.801946 -6591336.112422 18078904.892346 -18365571.325592 -2064.617625 1020.735089 1795.938431
2458736.500000 0.802641 -6714840.179490 18140215.403041 -18257039.943625 -2049.340392 1021.502738 1819.225779
2458736.500000 0.803336 -6837421.238023 18201567.056337 -18147112.888536 -2033.937839 1022.071733 1842.379609
2458736.500000 0.804031 -6959072.808875 18262947.504049 -18035798.897164 -2018.412617 1022.441122 1865.398149
2458736.500000 0.804726 -7079788.415830 18324344.396584 -17923106.708482 -2002.767379 1022.609954 1888.279628
2458736.500000 0.805420 -7199561.582670 18385745.384351 -17809045.061463 -1987.004774 1022.577277 1911.022274
2458736.500000 0.806115 -7318385.833181 18447138.117760 -17693622.695081 -1971.127457 1022.342141 1933.624317
2458736.500000 0.806810 -7436254.691144 18508510.247220 -17576848.348309 -1955.138078 1021.903595 1956.083985
2458736.500000 0.807505 -7553161.680345 18569849.423138 -17458730.760121 -1939.039288 1021.260688 1978.399506
2458736.500000 0.808200 -7669100.324565 18631143.295925 -17339278.669490 -1922.833741 1020.412468 2000.569109
2458736.500000 0.808895 -7784064.147590 18692379.515989 -17218500.815389 -1906.524088 1019.357984 2022.591023
2458736.500000 0.809590 -7898046.673202 18753545.733739 -17096405.936791 -1890.112980 1018.096286 2044.463477
2458736.500000 0.810285 -8011041.425186 18814629.599584 -16973002.772671 -1873.603069 1016.626422 2066.184699
2458736.500000 0.810980 -8123041.927324 18875618.763933 -16848300.062000 -1856.997007 1014.947441 2087.752918
2458736.500000 0.811675 -8234041.703400 18936500.877194 -16722306.543754 -1840.297446 1013.058393 2109.166362
2458736.500000 0.812370 -8344034.277199 18997263.589777 -16595030.956905 -1823.507037 1010.958325 2130.423261
2458736.500000 0.813065 -8453013.393801 19057894.497491 -16466482.176849 -1806.628449 1008.646337 2151.521856
2458736.500000 0.813760 -8560974.369742 19118380.808444 -16336670.047730 -1789.664464 1006.121876 2172.460490
2458736.500000 0.814454 -8667913.201567 19178709.562968 -16205604.832896 -1772.617914 1003.384543 2193.237550
2458736.500000 0.815149 -8773825.888542 19238867.800727 -16073296.797372 -1755.491630 1000.433936 2213.851420
2458736.500000 0.815844 -8878708.429934 19298842.561384 -15939756.206182 -1738.288445 997.269656 2234.300486
2458736.500000 0.816539 -8982556.825008 19358620.884602 -15804993.324350 -1721.011191 993.891303 2254.583136
2458736.500000 0.817234 -9085367.073030 19418189.810045 -15669018.416903 -1703.662700 990.298478 2274.697753
2458736.500000 0.817929 -9187135.173266 19477536.377375 -15531841.748863 -1686.245803 986.490780 2294.642724
2458736.500000 0.818624 -9287857.124982 19536647.626256 -15393473.585256 -1668.763334 982.467810 2314.416435
2458736.500000 0.819319 -9387528.927444 19595510.596352 -15253924.191106 -1651.218124 978.229168 2334.017271
2458736.500000 0.820014 -9486146.579918 19654112.327324 -15113203.831438 -1633.613005 973.774453 2353.443619
2458736.500000 0.820709 -9583706.081670 19712439.858837 -14971322.771276 -1615.950809 969.103266 2372.693864
2458736.500000 0.821404 -9680203.431966 19770480.230553 -14828291.275646 -1598.234368 964.215208 2391.766393
2458736.500000 0.822099 -9775634.630071 19828220.482136 -14684119.609571 -1580.466515 959.109877 2410.659589
2458736.500000 0.822794 -9869995.675252 19885647.653249 -14538818.038077 -1562.650080 953.786875 2429.371841
2458736.500000 0.823489 -9963282.807325 19942748.774178 -14392396.953380 -1544.787904 948.245855 2447.901551
2458736.500000 0.824183 -10055493.918713 19999510.810790 -14244867.621528 -1526.882872 942.486840 2466.247244
2458736.500000 0.824878 -10146627.596230 20055920.701880 -14096241.675730 -1508.937888 936.510007 2484.407496
2458736.500000 0.825573 -10236682.429088 20111965.386153 -13946530.750467 -1490.955857 930.315535 2502.380885
2458736.500000 0.826268 -10325657.006500 20167631.802314 -13795746.480216 -1472.939684 923.903601 2520.165985
2458736.500000 0.826963 -10413549.917677 20222906.889065 -13643900.499457 -1454.892274 917.274385 2537.761375
2458736.500000 0.827658 -10500359.751832 20277777.585112 -13491004.442669 -1436.816532 910.428064 2555.165629
2458736.500000 0.828353 -10586085.098176 20332230.829157 -13337069.944331 -1418.715363 903.364816 2572.377325
2458736.500000 0.829048 -10670724.545922 20386253.559906 -13182108.638921 -1400.591672 896.084819 2589.395038
2458736.500000 0.829743 -10754276.684282 20439832.716061 -13026132.160918 -1382.448363 888.588253 2606.217346
2458736.500000 0.830438 -10836740.102467 20492955.236326 -12869152.144802 -1364.288343 880.875294 2622.842824
2458736.500000 0.831133 -10918113.389690 20545608.059407 -12711180.225051 -1346.114514 872.946122 2639.270050
2458736.500000 0.831828 -10998395.135163 20597778.124005 -12552228.036144 -1327.929783 864.800914 2655.497599
2458736.500000 0.832523 -11077583.928098 20649452.368827 -12392307.212560 -1309.737055 856.439849 2671.524047
2458736.500000 0.833218 -11155678.357706 20700617.732574 -12231429.388778 -1291.539234 847.863104 2687.347972
2458736.500000 0.833912 -11232677.264473 20751261.194759 -12069606.313431 -1273.339221 839.070915 2702.967970
2458736.500000 0.834607 -11308581.159341 20801370.006167 -11906850.494049 -1255.139892 830.063888 2718.382783
2458736.500000 0.835302 -11383391.234702 20850931.528255 -11743174.747749 -1236.944114 820.842785 2733.591209
2458736.500000 0.835997 -11457108.684960 20899933.122803 -11578591.892560 -1218.754750 811.408367 2748.592046
2458736.500000 0.836692 -11529734.704518 20948362.151592 -11413114.746513 -1200.574668 801.761393 2763.384093
2458736.500000 0.837387 -11601270.487779 20996205.976402 -11246756.127636 -1182.406732 791.902625 2777.966148
2458736.500000 0.838082 -11671717.229146 21043451.959014 -11079528.853960 -1164.253808 781.832824 2792.337010
2458736.500000 0.838777 -11741076.123023 21090087.461209 -10911445.743515 -1146.118762 771.552751 2806.495478
2458736.500000 0.839472 -11809348.363812 21136099.844768 -10742519.614329 -1128.004459 761.063165 2820.440351
2458736.500000 0.840167 -11876535.145916 21181476.471471 -10572763.284433 -1109.913764 750.364829 2834.170426
2458736.500000 0.840862 -11942637.663739 21226204.703100 -10402189.571857 -1091.849544 739.458502 2847.684502
2458736.500000 0.841557 -12007657.111684 21270271.901435 -10230811.294630 -1073.814663 728.344947 2860.981379
2458736.500000 0.842252 -12071594.684153 21313665.428257 -10058641.270782 -1055.811988 717.024922 2874.059854
2458736.500000 0.842946 -12134451.575551 21356372.645346 -9885692.318342 -1037.844384 705.499190 2886.918727
2458736.500000 0.843641 -12196228.980280 21398380.914484 -9711977.255341 -1019.914716 693.768511 2899.556795
2458736.500000 0.844336 -12256928.344921 21439677.691630 -9537508.996949 -1002.025834 681.833703 2911.972883
2458736.500000 0.845031 -12316552.738654 21480251.038722 -9362301.083374 -984.180492 669.695945 2924.165976
2458736.500000 0.845726 -12375105.873216 21520089.257670 -9186367.302342 -966.381403 657.356562 2936.135123
2458736.500000 0.846421 -12432591.461948 21559180.650980 -9009721.442197 -948.631279 644.816879 2947.879375
2458736.500000 0.847116 -12489013.218190 21597513.521160 -8832377.291282 -930.932836 632.078219 2959.397780
2458736.500000 0.847811 -12544374.855281 21635076.170718 -8654348.637941 -913.288785 619.141909 2970.689388
2458736.500000 0.848506 -12598680.086560 21671856.902159 -8475649.270516 -895.701841 606.009272 2981.753250
2458736.500000 0.849201 -12651932.625368 21707844.017993 -8296292.977351 -878.174717 592.681633 2992.588414
2458736.500000 0.849896 -12704136.185045 21743025.820726 -8116293.546790 -860.710127 579.160317 3003.193930
2458736.500000 0.850591 -12755294.478929 21777390.612865 -7935664.767176 -843.310784 565.446648 3013.568848
2458736.500000 0.851286 -12805411.220361 21810926.696918 -7754420.426852 -825.979402 551.541950 3023.712217
2458736.500000 0.851981 -12854490.122681 21843622.375392 -7572574.314161 -808.718694 537.447549 3033.623087
